propertyCode,precio_anunciado,barrio_code,distrito_code,barrio_rescatado,sin_barrio,planta_imputada,ascensor_desde_descripcion,sin_descripcion,fuera_de_rango,CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,precio_estimado_2018,indice_venta,precio_estimado,factor_renta_mensual,renta_mensual_estimada,tipologia_casa,superficie_fuera_de_dominio,a_reformar,ocupada,fuera_de_dominio,distrito,alquiler_distrito_eur_m2_2026,anunciado / estimado
112367831,895000.0,062,06,False,False,False,False,False,False,98.0,2,2,506494.53,1.7497591043844554,886243.4173756245,0.002978418922071256,2639.604163872654,False,False,False,False,False,Tetuán,17.333396740317067,1.0098805615395212
111434614,1495000.0,042,04,False,False,False,False,False,False,150.0,3,2,872464.1,1.8766123722225168,1637276.9712952925,0.0019512838033895418,3194.792035751188,False,False,False,False,False,Salamanca,19.77461679945292,0.9131014643278508
112367425,1200000.0,014,01,False,False,False,False,False,False,120.0,2,2,725359.4,1.558745921449614,1130650.9673664912,0.0025264030793100585,2856.4800855795997,False,False,False,False,False,Centro,18.93916135071505,1.0613354913541855
112041258,899000.0,045,04,False,False,False,False,False,False,81.0,2,1,469606.38,1.8766123722225168,881269.1333995668,0.0019512838033895418,1719.6061864297121,False,False,False,False,False,Salamanca,19.77461679945292,1.0201196954805793
110631510,920000.0,011,01,False,False,False,False,False,False,130.0,3,3,622861.7,1.558745921449614,970883.115017849,0.0025264030793100585,2452.8420914312355,False,False,False,False,False,Centro,18.93916135071505,0.947590895102843
111901446,1250000.0,053,05,False,False,False,False,False,False,154.0,4,2,582743.2,1.6700715368729793,973222.8107503838,0.0023384882833218804,2275.87014000136,False,False,False,False,False,Chamartín,18.388855162033455,1.284392418870878
109600420,1620000.0,042,04,False,False,False,False,False,False,129.0,3,2,722083.75,1.8766123722225168,1355071.2990308306,0.0019512838033895418,2644.128678236886,False,False,False,False,False,Salamanca,19.77461679945292,1.1955090489767224
111730405,1299000.0,044,04,False,False,False,False,False,False,157.0,3,4,733972.7,1.8766123722225168,1377382.226235911,0.0019512838033895418,2687.6636291307627,False,False,False,False,False,Salamanca,19.77461679945292,0.9430933369525809
108910160,565000.0,015,01,False,False,False,False,False,False,86.0,2,2,440325.9,1.558745921449614,686356.2104757926,0.0025264030793100585,1734.012443649625,False,False,False,False,False,Centro,18.93916135071505,0.8231877141584154
110308026,790000.0,045,04,False,False,False,False,False,False,70.0,2,1,463916.22,1.8766123722225168,870590.9157809375,0.0019512838033895418,1698.769953341412,False,False,False,False,False,Salamanca,19.77461679945292,0.9074296385132323
110798910,799000.0,044,04,False,False,False,False,False,False,109.0,3,2,379503.94,1.8766123722225168,712181.7844196607,0.0019512838033895418,1389.6687810071462,False,False,False,False,False,Salamanca,19.77461679945292,1.121904571950103
111785900,1590000.0,042,04,False,False,False,False,False,False,144.0,3,4,734092.4,1.8766123722225168,1377606.8332792113,0.0019512838033895418,2688.101901216482,False,False,False,False,False,Salamanca,19.77461679945292,1.1541754596376492
105431824,3600000.0,042,04,False,False,False,False,False,False,379.0,5,4,,1.8766123722225168,,0.0019512838033895418,,False,True,False,False,True,Salamanca,19.77461679945292,
110976744,1670000.0,046,04,False,False,False,False,False,True,113.0,3,2,741071.7,1.8766123722225168,1390704.2974663186,0.0019512838033895418,2713.6587709502587,False,False,False,False,False,Salamanca,19.77461679945292,1.2008304015760372
111253717,1095000.0,166,16,False,False,False,False,False,False,183.0,3,3,718971.0,1.6317102565250337,1173152.35484406,0.0027028857740617703,3170.896810715076,False,False,False,False,False,Hortaleza,14.589315759435864,0.9333826041252345
109780588,2100000.0,042,04,False,False,False,False,False,False,137.0,3,3,776111.4,1.8766123722225168,1456460.2085476292,0.0019512838033895418,2841.967215220343,False,False,False,False,False,Salamanca,19.77461679945292,1.4418519556357148
106716663,3600000.0,043,04,False,False,False,False,False,False,379.0,5,5,,1.8766123722225168,,0.0019512838033895418,,False,True,False,False,True,Salamanca,19.77461679945292,
112357554,925000.0,159,15,False,False,False,False,False,False,146.0,3,2,487338.22,1.7410339116420641,848472.3652829884,0.002871857299515261,2436.691555674929,False,False,False,False,False,Ciudad Lineal,14.266652704537027,1.0901946107478557
111853243,1200000.0,095,09,False,False,False,False,False,False,160.0,3,3,887753.06,1.656751140660718,1470785.8989219207,0.002672415723312596,3930.5513619053913,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,0.8158903351463965
111389824,2075000.0,053,05,False,False,False,False,False,False,234.0,5,4,878240.1,1.6700715368729793,1466723.8353022675,0.0023384882833218804,3429.9165037232838,False,False,False,False,False,Chamartín,18.388855162033455,1.4147175835404466
112039198,2200000.0,063,06,False,False,False,False,False,False,290.0,6,3,1.3944278e+06,1.7497591043844554,2439912.650968831,0.002978418922071256,7267.082007846607,False,False,False,False,False,Tetuán,17.333396740317067,0.9016716230093043
112153132,1000000.0,014,01,False,False,False,False,False,False,135.0,2,2,961367.6,1.558745921449614,1498527.864482452,0.0025264030793100585,3785.8854112603926,False,False,False,False,False,Centro,18.93916135071505,0.6673215918780202
111741132,1695000.0,073,07,False,False,False,False,False,False,191.0,4,2,1.0505094e+06,1.6853880807988142,1770515.979392412,0.002278740199336892,4034.5459358098174,False,False,False,False,False,Chamberí,19.980022301161203,0.9573480384976097
111891728,995000.0,097,09,False,False,False,False,False,False,165.0,4,2,602356.6,1.656751140660718,997955.0255532904,0.002672415723312596,2666.9507014474366,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,0.997038919111959
111021485,1590000.0,042,04,False,False,False,False,False,False,82.0,2,2,582341.0,1.8766123722225168,1092828.3254524327,0.0019512838033895418,2132.418211340647,False,False,False,False,False,Salamanca,19.77461679945292,1.4549403259123408
112127482,1650000.0,041,04,False,False,False,False,False,True,130.0,3,2,939525.75,1.8766123722225168,1763125.6464716392,0.0019512838033895418,3440.3585173008246,False,False,False,False,False,Salamanca,19.77461679945292,0.935838012056585
110289316,1175000.0,011,01,False,False,False,False,False,False,148.0,3,2,574109.8,1.558745921449614,894891.3286985776,0.0025264030793100585,2260.856208471956,False,False,False,False,False,Centro,18.93916135071505,1.3130085881028468
109262189,550000.0,054,05,False,False,False,False,False,False,70.0,1,1,384040.4,1.6700715368729793,641374.9514872609,0.0023384882833218804,1499.847809269099,False,False,False,False,False,Chamartín,18.388855162033455,0.8575327095712503
111447180,1295000.0,041,04,False,False,False,False,False,True,93.0,2,2,628290.7,1.8766123722225168,1179058.077514691,0.0019512838033895418,2300.6769299100274,False,False,False,False,False,Salamanca,19.77461679945292,1.0983343608736393
111804072,2400000.0,095,09,False,False,True,True,False,False,338.0,4,5,,1.656751140660718,,0.002672415723312596,,True,False,False,False,True,Moncloa-Aravaca,16.62527833062531,
111342922,1125000.0,097,09,False,False,False,False,False,False,171.0,3,3,757292.44,1.656751140660718,1254645.1096418605,0.002672415723312596,3352.933318184164,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,0.8966679034210178
111677907,1995000.0,045,04,False,False,False,False,False,False,206.0,4,3,907102.25,1.8766123722225168,1702279.3052208824,0.0019512838033895418,3321.6300371227103,False,False,False,False,False,Salamanca,19.77461679945292,1.1719580881241667
109053846,1650000.0,011,01,False,False,False,False,False,False,177.0,3,2,846158.5,1.558745921449614,1318946.110774923,0.0025264030793100585,3332.189515705791,False,False,False,False,False,Centro,18.93916135071505,1.2509987986018414
109724685,420000.0,022,02,False,False,False,False,False,False,61.0,1,1,189973.48,1.7568265401631447,333750.4592772685,0.0026432108289031436,882.1728281130737,False,False,False,False,False,Arganzuela,17.153551573714722,1.258425234558489
110261676,480000.0,034,03,False,False,False,False,False,False,51.0,2,1,290304.72,1.7929648066474984,520506.14392245014,0.0021651669060346315,1126.982677208588,False,False,False,False,False,Retiro,17.253540940727106,0.9221793164299611
109588651,2500000.0,051,05,False,False,False,False,False,False,240.0,4,3,1.5139371e+06,1.6700715368729793,2528383.3010778097,0.0023384882833218804,5912.594725317156,False,False,False,False,False,Chamartín,18.388855162033455,0.9887741304628495
110548521,3875000.0,035,03,False,False,False,False,False,False,194.0,3,4,1.3729282e+06,1.7929648066474984,2461612.0343021383,0.0021651669060346315,5329.800912167576,False,False,False,False,False,Retiro,17.253540940727106,1.5741716996840058
109199501,1800000.0,046,04,False,False,False,False,False,True,136.0,3,2,896498.4,1.8766123722225168,1682379.9422023813,0.0019512838033895418,3282.8007323669403,False,False,False,False,False,Salamanca,19.77461679945292,1.069912898297898
112461678,3700000.0,014,01,False,False,False,False,False,False,255.0,4,3,1.5392322e+06,1.558745921449614,2399271.9918512125,0.0025264030793100585,6061.52814831528,False,False,False,False,False,Centro,18.93916135071505,1.542134452686701
111110503,510000.0,056,05,False,False,False,False,False,False,57.0,1,1,307714.97,1.6700715368729793,513906.0107791333,0.0023384882833218804,1201.7631849356912,False,False,False,False,False,Chamartín,18.388855162033455,0.9923993673994757
109908457,775000.0,031,03,False,False,False,False,False,False,89.0,3,2,404106.56,1.7929648066474984,724548.8446977977,0.0021651669060346315,1568.7691803452974,False,False,False,False,False,Retiro,17.253540940727106,1.0696311306979518
111306388,1075000.0,034,03,False,False,False,False,False,False,129.0,3,1,552875.8,1.7929648066474984,991286.874259141,0.0021651669060346315,2146.301534532405,False,False,False,False,False,Retiro,17.253540940727106,1.0844489399735306
111027212,995000.0,034,03,False,False,False,False,False,False,117.0,3,2,574680.06,1.7929648066474984,1030381.1271444848,0.0021651669060346315,2230.9471170959005,False,False,False,False,False,Retiro,17.253540940727106,0.9656620970508872
109228744,985000.0,055,05,False,False,False,False,False,False,124.0,1,2,609697.6,1.6700715368729793,1018238.6496115554,0.0023384882833218804,2381.1391517421157,False,False,False,False,False,Chamartín,18.388855162033455,0.9673567197392915
111742547,1975000.0,051,05,False,False,False,False,False,False,374.0,5,6,,1.6700715368729793,,0.0023384882833218804,,False,True,False,False,True,Chamartín,18.388855162033455,
111020541,850000.0,054,05,False,False,False,False,False,False,96.0,2,2,629215.3,1.6700715368729793,1050834.583970887,0.0023384882833218804,2457.3643623253415,False,False,False,False,False,Chamartín,18.388855162033455,0.8088808771291344
110994696,1850000.0,073,07,False,False,False,False,False,False,248.0,3,3,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
112363256,925000.0,159,15,False,False,False,False,False,False,146.0,3,2,423749.78,1.7410339116420641,737762.7392071565,0.002871857299515261,2118.749307902446,False,False,False,False,False,Ciudad Lineal,14.266652704537027,1.2537906170133502
111759409,895000.0,061,06,False,False,False,False,False,False,125.0,4,2,509982.88,1.7497591043844554,892347.1786114096,0.002978418922071256,2657.7837218331215,False,False,False,False,False,Tetuán,17.333396740317067,1.002972857932625
112243344,1580000.0,091,09,False,False,False,False,False,False,211.0,4,2,824406.5,1.656751140660718,1365836.4092431103,0.002672415723312596,3650.082695534106,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,1.1568003234556987
111364311,695000.0,073,07,False,False,False,False,False,False,80.0,3,1,461997.88,1.6853880807988142,778645.7118793805,0.002278740199336892,1774.3312847008358,False,False,False,False,False,Chamberí,19.980022301161203,0.892575390060919
112213582,2100000.0,092,09,False,False,False,False,False,False,214.0,4,4,1.0549922e+06,1.656751140660718,1747859.6135757174,0.002672415723312596,4671.007513462826,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,1.2014694908499457
111452513,880000.0,092,09,False,False,False,False,False,False,101.0,1,2,498090.3,1.656751140660718,825211.6933864285,0.002672415723312596,2205.308704467305,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,1.066393032300277
111545204,1280000.0,042,04,False,False,False,False,False,False,102.0,2,2,585512.94,1.8766123722225168,1098780.8226088493,0.0019512838033895418,2144.033222631685,False,False,False,False,False,Salamanca,19.77461679945292,1.1649275029763257
111283198,560000.0,043,04,False,False,False,False,False,False,54.0,2,1,272552.78,1.8766123722225168,511475.9213774072,0.0019512838033895418,998.0346812074774,False,False,False,False,False,Salamanca,19.77461679945292,1.0948706998599607
109231077,1780000.0,159,15,False,False,False,False,False,True,294.0,4,3,1.03344975e+06,1.7410339116420641,1799271.0607280133,0.002871857299515261,5167.249729558312,False,False,False,False,False,Ciudad Lineal,14.266652704537027,0.9892895177671474
112101059,2250000.0,046,04,False,False,False,False,False,True,152.0,3,4,1.1239464e+06,1.8766123722225168,2109211.673039648,0.0019512838033895418,4115.670575522424,False,False,False,False,False,Salamanca,19.77461679945292,1.0667492640781082
110907016,855000.0,045,04,False,False,False,False,False,False,74.0,2,1,435837.22,1.8766123722225168,817897.5169813015,0.0019512838033895418,1595.9501777181363,False,False,False,False,False,Salamanca,19.77461679945292,1.0453632420301708
111468934,1100000.0,042,04,False,False,False,False,False,False,88.0,2,2,472954.75,1.8766123722225168,887552.7353514073,0.0019512838033895418,1731.8672771452855,False,False,False,False,False,Salamanca,19.77461679945292,1.2393629766286267
111181831,1050000.0,034,03,False,False,False,False,False,False,110.0,2,3,602812.3,1.7929648066474984,1080821.261326294,0.0021651669060346315,2340.1584263623,False,False,False,False,False,Retiro,17.253540940727106,0.9714834798045399
111677793,3200000.0,014,01,False,False,False,False,False,False,262.0,3,4,1.941144e+06,1.558745921449614,3025750.2929463894,0.0025264030793100585,7644.26485732307,False,False,False,False,False,Centro,18.93916135071505,1.0575889251204307
107762795,1960000.0,157,15,False,False,False,False,False,False,493.0,4,3,,1.7410339116420641,,0.002871857299515261,,False,True,False,False,True,Ciudad Lineal,14.266652704537027,
111756738,1860000.0,074,07,False,False,False,False,False,False,175.0,4,4,1.1858769e+06,1.6853880807988142,1998662.7504199452,0.002278740199336892,4554.433154299167,False,False,False,False,False,Chamberí,19.980022301161203,0.9306222370978744
110976697,2195000.0,042,04,False,False,False,False,False,False,186.0,4,4,1.0349934e+06,1.8766123722225168,1942281.372693339,0.0019512838033895418,3789.9421841617186,False,False,False,False,False,Salamanca,19.77461679945292,1.1301143237327242
112501681,3000000.0,051,05,False,False,False,False,False,False,309.0,4,4,1.4345814e+06,1.6700715368729793,2395853.521715602,0.0023384882833218804,5602.6753890874,False,False,False,False,False,Chamartín,18.388855162033455,1.2521633617449976
111861680,1595000.0,051,05,False,False,False,False,False,False,168.0,3,3,962992.75,1.6700715368729793,1608266.7819900366,0.0023384882833218804,3760.9130261394857,False,False,False,False,False,Chamartín,18.388855162033455,0.9917508822922895
111999426,5300000.0,055,05,False,False,True,True,False,False,790.0,6,7,,1.6700715368729793,,0.0023384882833218804,,True,True,True,False,True,Chamartín,18.388855162033455,
111972003,1150000.0,093,09,False,False,False,False,False,False,210.0,4,3,,1.656751140660718,,0.002672415723312596,,False,False,True,False,True,Moncloa-Aravaca,16.62527833062531,
112450554,3700000.0,162,16,False,False,True,True,False,False,554.0,6,5,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
111757427,2490000.0,095,09,False,False,True,True,False,False,400.0,6,6,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
110940442,2490000.0,082,08,False,False,True,True,False,False,400.0,5,5,,1.7429699856269538,,0.002544812508122545,,True,True,False,False,True,Fuencarral-El Pardo,14.689461217858332,
110503248,3800000.0,093,09,False,False,True,True,False,False,899.0,5,6,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
110587211,2860000.0,097,09,False,False,True,True,False,False,686.0,5,6,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
111692191,1275000.0,161,16,False,False,True,True,False,False,368.0,4,5,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
111745044,2500000.0,051,05,False,False,False,False,False,False,247.0,3,4,1.5381728e+06,1.6700715368729793,2568858.528568637,0.0023384882833218804,6007.245570569244,False,False,False,False,False,Chamartín,18.388855162033455,0.9731948926720364
112165968,1350000.0,075,07,False,False,False,False,False,False,251.0,5,3,1.0962716e+06,1.6853880807988142,1847643.1300929473,0.002278740199336892,4210.298674571442,False,False,False,False,False,Chamberí,19.980022301161203,0.7306605794226546
110266670,1290000.0,092,09,False,False,False,False,False,False,159.0,3,2,838244.75,1.656751140660718,1388762.9457153585,0.002672415723312596,3711.3519320836413,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,0.928884230372027
111583624,1260000.0,087,08,False,False,True,True,False,False,247.0,5,4,,1.7429699856269538,,0.002544812508122545,,True,False,False,False,True,Fuencarral-El Pardo,14.689461217858332,
111760568,3750000.0,074,07,False,False,False,False,False,False,314.0,4,5,2.29698e+06,1.6853880807988142,3871302.7138332603,0.002278740199336892,8821.693117813855,False,False,False,False,False,Chamberí,19.980022301161203,0.9686661770468604
93752362,4495000.0,093,09,False,False,True,True,False,False,736.0,5,6,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
107514241,4900000.0,097,09,False,False,True,True,False,False,545.0,5,6,,1.656751140660718,,0.002672415723312596,,True,True,False,False,True,Moncloa-Aravaca,16.62527833062531,
111995850,1695000.0,076,07,False,False,False,False,False,False,192.0,3,4,1.0243118e+06,1.6853880807988142,1726362.9198089298,0.002278740199336892,3933.9325840132196,False,False,False,False,False,Chamberí,19.980022301161203,0.9818329509693124
106387165,3390000.0,042,04,False,False,False,False,False,False,263.0,4,5,1.5449059e+06,1.8766123722225168,2899189.4789442527,0.0019512838033895418,5657.141473221285,False,False,False,False,False,Salamanca,19.77461679945292,1.1692923227751493
109630900,2495000.0,042,04,False,False,False,False,False,False,286.0,4,5,976872.1,1.8766123722225168,1833210.315854301,0.0019512838033895418,3577.1135975331235,False,False,False,False,False,Salamanca,19.77461679945292,1.3610004146399841
111976734,1625000.0,014,01,False,False,False,False,False,False,155.0,2,2,949053.44,1.558745921449614,1479333.174940861,0.0025264030793100585,3737.3918884961167,False,False,False,False,False,Centro,18.93916135071505,1.0984678958916487
111861704,1350000.0,087,08,False,False,False,False,False,False,193.0,3,2,711666.94,1.7429699856269538,1240414.1118255532,0.002544812508122545,3156.621347025385,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,1.088346212067167
112000576,745000.0,097,09,False,False,False,False,False,False,120.0,2,2,493281.75,1.656751140660718,817245.1019796152,0.002672415723312596,2184.0186603305297,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,0.9115992230426152
112136030,1480000.0,035,03,False,False,False,False,False,False,155.0,3,3,921671.0,1.7929648066474984,1652523.6663076065,0.0021651669060346315,3577.9895537282464,False,False,False,False,False,Retiro,17.253540940727106,0.8955998816688098
112033909,4390000.0,041,04,False,False,False,False,False,True,315.0,4,5,2.2819758e+06,1.8766123722225168,4282383.925561757,0.0019512838033895418,8356.146393844381,False,False,False,False,False,Salamanca,19.77461679945292,1.0251299454483465
111372759,995000.0,054,05,False,False,False,False,False,False,110.0,3,3,,1.6700715368729793,,0.0023384882833218804,,False,False,True,False,True,Chamartín,18.388855162033455,
111059740,1460000.0,097,09,False,False,False,False,False,False,263.0,5,6,888297.6,1.656751140660718,1471688.1034649569,0.002672415723312596,3932.9624275118454,False,False,False,False,False,Moncloa-Aravaca,16.62527833062531,0.9920580295257954
111524526,950000.0,073,07,False,False,False,False,False,False,134.0,3,2,795518.7,1.6853880807988142,1340757.7139652167,0.002278740199336892,3055.2385003835734,False,False,False,False,False,Chamberí,19.980022301161203,0.7085545659032068
111213429,2180000.0,087,08,False,False,False,False,False,False,362.0,5,4,1.1398996e+06,1.7429699856269538,1986810.8330024201,0.002544812508122545,5056.061059097931,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,1.0972358131879305
111845998,1900000.0,055,05,False,False,False,False,False,False,196.0,4,2,977872.3,1.6700715368729793,1633116.7158024092,0.0023384882833218804,3819.0243052010433,False,False,False,False,False,Chamartín,18.388855162033455,1.1634196022949048
111861490,970000.0,044,04,False,False,False,False,False,False,111.0,3,2,447586.88,1.8766123722225168,839947.067269413,0.0019512838033895418,1638.9751080673516,False,False,False,False,False,Salamanca,19.77461679945292,1.1548346768485978
111961916,1100000.0,053,05,False,False,False,False,False,False,325.0,5,4,911613.7,1.6700715368729793,1522460.072117569,0.0023384882833218804,3560.25504047232,False,False,False,False,False,Chamartín,18.388855162033455,0.722514843013272
112062155,3150000.0,162,16,False,False,True,True,False,False,403.0,5,5,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
112142799,1160000.0,162,16,False,False,True,True,False,False,160.0,4,3,,1.6317102565250337,,0.0027028857740617703,,True,False,False,False,True,Hortaleza,14.589315759435864,
110491486,980000.0,161,16,False,False,False,False,False,False,146.0,3,2,642346.7,1.6317102565250337,1048123.6782386306,0.0027028857740617703,2832.958579368491,False,False,False,False,False,Hortaleza,14.589315759435864,0.9350041606224254
111577285,900000.0,075,07,False,False,False,False,False,False,129.0,4,2,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
110202069,2690000.0,051,05,False,False,False,False,False,False,286.0,4,5,1.6724644e+06,1.6700715368729793,2793135.149121557,0.0023384882833218804,6531.713819955274,False,False,False,False,False,Chamartín,18.388855162033455,0.963075489149176
110063069,1900000.0,075,07,False,False,False,False,False,False,260.0,4,3,1.3795734e+06,1.6853880807988142,2325116.5228123926,0.002278740199336892,5298.336488675012,False,False,False,False,False,Chamberí,19.980022301161203,0.8171633470230627
111677991,2720000.0,162,16,False,False,True,True,False,False,450.0,5,5,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
107145320,7900000.0,046,04,False,False,False,False,False,True,473.0,4,4,,1.8766123722225168,,0.0019512838033895418,,False,True,False,False,True,Salamanca,19.77461679945292,
111240758,980000.0,042,04,False,False,False,False,False,False,122.0,4,2,,1.8766123722225168,,0.0019512838033895418,,False,False,True,False,True,Salamanca,19.77461679945292,
111665799,799000.0,033,03,False,False,False,False,False,True,146.0,3,2,496563.5,1.7929648066474984,890320.8797657051,0.0021651669060346315,1927.6933046203428,False,False,False,False,False,Retiro,17.253540940727106,0.8974292506879802
94767647,3700000.0,162,16,False,False,True,True,False,False,554.0,6,5,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
111648486,3600000.0,042,04,False,False,False,False,False,False,218.0,3,5,1.2926811e+06,1.8766123722225168,2425861.3925135215,0.0019512838033895418,4733.544044479634,False,False,False,False,False,Salamanca,19.77461679945292,1.4840089426007608
111806490,895000.0,042,04,False,False,False,False,False,False,92.0,2,2,367674.2,1.8766123722225168,689981.9292093614,0.0019512838033895418,1346.3505630976963,False,False,False,False,False,Salamanca,19.77461679945292,1.297135420670459
111629402,2690000.0,075,07,False,False,False,False,False,False,355.0,5,4,1.6560926e+06,1.6853880807988142,2791158.7708738204,0.002278740199336892,6360.3256939219245,False,False,False,False,False,Chamberí,19.980022301161203,0.9637574286603012
111899253,3200000.0,041,04,False,False,False,False,False,True,272.0,4,4,2.0251746e+06,1.8766123722225168,3800467.7571860957,0.0019512838033895418,7415.791179901406,False,False,False,False,False,Salamanca,19.77461679945292,0.8420016178138324
110241188,1975000.0,051,05,False,False,False,False,False,False,374.0,5,4,,1.6700715368729793,,0.0023384882833218804,,False,True,False,False,True,Chamartín,18.388855162033455,
111786175,1025000.0,074,07,False,False,False,False,False,False,84.0,2,2,574937.7,1.6853880807988142,968993.1257145334,0.002278740199336892,2208.083588446814,False,False,False,False,False,Chamberí,19.980022301161203,1.0577990419118477
111432001,4000000.0,074,07,False,False,False,False,False,False,288.0,5,5,2.2221772e+06,1.6853880807988142,3745231.050572287,0.002278740199336892,8534.40855074381,False,False,False,False,False,Chamberí,19.980022301161203,1.0680248951233018
111667696,3100000.0,035,03,False,False,False,False,False,False,231.0,3,3,1.6285745e+06,1.7929648066474984,2919976.7635035464,0.0021651669060346315,6322.237054727991,False,False,False,False,False,Retiro,17.253540940727106,1.061652283931346
111667625,1798000.0,071,07,False,False,False,False,False,False,235.0,4,4,1.1307301e+06,1.6853880807988142,1905719.0752751534,0.002278740199336892,4342.63866547262,False,False,False,False,False,Chamberí,19.980022301161203,0.9434758896666863
111823305,1095000.0,207,20,False,False,False,False,False,False,211.0,5,3,740428.1,1.6143479514531922,1195308.6267920781,0.0037236887617743825,4450.957300437631,False,False,False,False,False,San Blas-Canillejas,13.614999673585043,0.9160813997793336
111850847,5500000.0,162,16,False,False,True,True,False,False,892.0,6,4,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
108225264,5600000.0,054,05,False,False,False,False,False,True,462.0,4,3,,1.6700715368729793,,0.0023384882833218804,,False,True,False,False,True,Chamartín,18.388855162033455,
111225678,1160000.0,161,16,False,False,False,False,False,False,156.0,3,2,615976.9,1.6317102565250337,1005095.7847197386,0.0027028857740617703,2716.6590980884334,False,False,False,False,False,Hortaleza,14.589315759435864,1.154118858754795
111655610,1720000.0,162,16,False,False,True,True,False,False,455.0,0,6,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
111213412,1095000.0,166,16,False,False,False,False,False,False,167.0,3,3,617237.6,1.6317102565250337,1007152.9634256525,0.0027028857740617703,2722.2194171473507,False,False,False,False,False,Hortaleza,14.589315759435864,1.0872231326963
110647408,2189000.0,042,04,False,False,False,False,False,False,160.0,3,3,1.0907736e+06,1.8766123722225168,2046959.279969004,0.0019512838033895418,3994.198489201436,False,False,False,False,False,Salamanca,19.77461679945292,1.06939108238301
110785085,1700000.0,042,04,False,False,False,False,False,False,144.0,2,2,915523.8,1.8766123722225168,1718083.3136018277,0.0019512838033895418,3352.4681427050814,False,False,False,False,False,Salamanca,19.77461679945292,0.9894747167039778
111958846,1750000.0,074,07,False,False,False,False,False,False,133.0,2,2,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
111740537,1250000.0,044,04,False,False,False,False,False,False,143.0,3,2,516142.03,1.8766123722225168,968598.5216678109,0.0019512838033895418,1890.0106073174534,False,False,False,False,False,Salamanca,19.77461679945292,1.290524373140328
111743634,2700000.0,162,16,False,False,True,True,False,False,464.0,6,6,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
108734495,7000000.0,162,16,False,False,True,True,False,True,1035.0,9,9,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
111510643,5500000.0,162,16,False,False,True,True,False,False,900.0,4,6,,1.6317102565250337,,0.0027028857740617703,,True,True,False,False,True,Hortaleza,14.589315759435864,
111414143,1620000.0,042,04,False,False,False,False,False,False,130.0,3,2,746357.75,1.8766123722225168,1400624.18775416,0.0019512838033895418,2733.015292200325,False,False,False,False,False,Salamanca,19.77461679945292,1.1566271767715217
111996650,1480000.0,052,05,False,False,False,False,False,False,154.0,3,3,660827.75,1.6700715368729793,1103629.6160508129,0.0023384882833218804,2580.8249262618515,False,False,False,False,False,Chamartín,18.388855162033455,1.3410296158017005
111622809,4500000.0,051,05,False,False,True,False,False,False,240.0,4,5,1.4554519e+06,1.6700715368729793,2430708.7497259094,0.0023384882833218804,5684.183931402016,False,False,False,False,False,Chamartín,18.388855162033455,1.8513118860938922
111731743,1100000.0,073,07,False,False,False,False,False,False,113.0,3,1,,1.6853880807988142,,0.002278740199336892,,False,False,True,False,True,Chamberí,19.980022301161203,
111385131,2590000.0,082,08,False,False,True,True,False,False,733.0,6,4,,1.7429699856269538,,0.002544812508122545,,True,True,False,False,True,Fuencarral-El Pardo,14.689461217858332,
112012590,1400000.0,087,08,False,False,False,False,False,False,260.0,4,4,892901.06,1.7429699856269538,1556299.7520719168,0.002544812508122545,3960.4910754606294,False,False,False,False,False,Fuencarral-El Pardo,14.689461217858332,0.8995696350501673
