Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripcíon tipo de apertura
2026-06-01;0;MONCLOA - ARAVACA;ARGÜELLES;92;1;RUIDOS MOLESTOS
2026-06-01;0;MORATALAZ;MARROQUINA;92;1;RUIDOS MOLESTOS
2026-06-01;0;VICALVARO;CASCO HISTORICO DE VICALVARO;92;1;RUIDOS MOLESTOS
2026-06-01;0;VILLA DE VALLECAS;SANTA EUGENIA;92;1;RUIDOS MOLESTOS
2026-06-01;0;VILLAVERDE;SAN CRISTOBAL;92;1;RUIDOS MOLESTOS
2026-06-01;0;LATINA;ALUCHE;112;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-06-01;0;USERA;ALMENDRALES;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;0;USERA;MOSCARDO;92;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-06-01;0;USERA;ZOFIO;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-06-01;0;ARGANZUELA;LEGAZPI;112;1;ACCIDENTES LABORALES
2026-06-01;0;CARABANCHEL;VISTA ALEGRE;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;HORTALEZA;PINAR DEL REY;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;PUENTE DE VALLECAS;SAN DIEGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;USERA;ZOFIO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-06-01;0;CENTRO;CORTES;92;1;ANOMALIAS EN VIA PUBLICA
2026-06-01;0;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;92;1;ANOMALIAS EN VIA PUBLICA
2026-06-01;0;LATINA;CAMPAMENTO;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;0;MORATALAZ;FONTARRON;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;0;CENTRO;EMBAJADORES;92;1;INFORMACION AL CIUDADANO
2026-06-01;0;HORTALEZA;PINAR DEL REY;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;0;LATINA;ALUCHE;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;0;PUENTE DE VALLECAS;NUMANCIA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;0;PUENTE DE VALLECAS;PALOMERAS BAJAS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;0;PUENTE DE VALLECAS;SAN DIEGO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;0;MONCLOA - ARAVACA;ARGÜELLES;92;1;NORMAS DE CONVIVENCIA
2026-06-01;0;VILLAVERDE;BUTARQUE;112;1;NORMAS DE CONVIVENCIA
2026-06-01;0;SALAMANCA;GUINDALERA;92;1;NOTA INFORMATIVA
2026-06-01;0;USERA;PRADOLONGO;112;1;OTROS DELITOS...
2026-06-01;0;ARGANZUELA;ATOCHA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;0;ARGANZUELA;LEGAZPI;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;0;CARABANCHEL;BUENAVISTA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;0;CARABANCHEL;PUERTA BONITA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;0;USERA;ZOFIO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;0;PUENTE DE VALLECAS;NUMANCIA;112;1;REYERTAS / AGRESIONES
2026-06-01;0;VILLAVERDE;LOS ROSALES;112;1;REYERTAS / AGRESIONES
2026-06-01;0;LATINA;ALUCHE;92;3;RUIDOS MOLESTOS
2026-06-01;0;LATINA;CAMPAMENTO;92;2;RUIDOS MOLESTOS
2026-06-01;0;LATINA;CUATRO VIENTOS;92;1;RUIDOS MOLESTOS
2026-06-01;0;PUENTE DE VALLECAS;PALOMERAS BAJAS;92;2;RUIDOS MOLESTOS
2026-06-01;0;SAN BLAS - CANILLEJAS;ARCOS;92;3;RUIDOS MOLESTOS
2026-06-01;0;USERA;MOSCARDO;92;2;RUIDOS MOLESTOS
2026-06-01;0;USERA;SAN FERMIN;92;2;RUIDOS MOLESTOS
2026-06-01;0;HORTALEZA;APOSTOL SANTIAGO;92;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;0;RETIRO;ADELFAS;112;1;SUSTRACCION DE VEHICULO
2026-06-01;0;MORATALAZ;MEDIA LEGUA;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-06-01;0;ARGANZUELA;ACACIAS;112;1;ACTUACION DE BOMBEROS
2026-06-01;0;CENTRO;SOL;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;CHAMBERI;GAZTAMBIDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;FUENCARRAL - EL PARDO;LA PAZ;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;MONCLOA - ARAVACA;VALDEMARIN;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;USERA;ORCASITAS;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;0;VILLAVERDE;SAN CRISTOBAL;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;0;HORTALEZA;CANILLAS;112;1;NORMAS DE CONVIVENCIA
2026-06-01;0;CARABANCHEL;COMILLAS;112;1;OTROS DELITOS...
2026-06-01;0;CARABANCHEL;PUERTA BONITA;112;1;OTROS DELITOS...
2026-06-01;0;LATINA;AGUILAS;112;1;OTROS DELITOS...
2026-06-01;0;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;OTROS DELITOS...
2026-06-01;0;CARABANCHEL;COMILLAS;92;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;0;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;0;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;REYERTAS / AGRESIONES
2026-06-01;0;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;REYERTAS / AGRESIONES
2026-06-01;0;ARGANZUELA;IMPERIAL;92;1;RUIDOS MOLESTOS
2026-06-01;0;CARABANCHEL;OPAÑEL;92;2;RUIDOS MOLESTOS
2026-06-01;0;CENTRO;UNIVERSIDAD;92;1;RUIDOS MOLESTOS
2026-06-01;0;CHAMBERI;TRAFALGAR;92;1;RUIDOS MOLESTOS
2026-06-01;0;CIUDAD LINEAL;LA CONCEPCION;92;1;RUIDOS MOLESTOS
2026-06-01;0;CIUDAD LINEAL;PUEBLO NUEVO;92;1;RUIDOS MOLESTOS
2026-06-01;0;FUENCARRAL - EL PARDO;VALVERDE;92;2;RUIDOS MOLESTOS
2026-06-01;0;LATINA;PUERTA DEL ANGEL;92;1;RUIDOS MOLESTOS
2026-06-01;0;MORATALAZ;HORCAJO;92;1;RUIDOS MOLESTOS
2026-06-01;0;PUENTE DE VALLECAS;SAN DIEGO;92;1;RUIDOS MOLESTOS
2026-06-01;0;LATINA;PUERTA DEL ANGEL;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;MORATALAZ;FONTARRON;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;RETIRO;LOS JERONIMOS;112;2;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;TETUAN;CASTILLEJOS;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;0;CHAMARTIN;CIUDAD JARDIN;92;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-06-01;0;MONCLOA - ARAVACA;CASA DE CAMPO;92;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-06-01;0;CARABANCHEL;PUERTA BONITA;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;0;FUENCARRAL - EL PARDO;VALVERDE;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;0;HORTALEZA;CANILLAS;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;0;VILLAVERDE;ANGELES;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;0;CENTRO;JUSTICIA;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;0;SALAMANCA;GUINDALERA;92;2;INFORMACION AL CIUDADANO
2026-06-01;0;USERA;ZOFIO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;0;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;0;CENTRO;CORTES;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;0;PUENTE DE VALLECAS;PORTAZGO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;0;ARGANZUELA;LEGAZPI;92;1;RUIDOS MOLESTOS
2026-06-01;0;CARABANCHEL;PUERTA BONITA;92;1;RUIDOS MOLESTOS
2026-06-01;0;HORTALEZA;CANILLAS;92;1;RUIDOS MOLESTOS
2026-06-01;0;PUENTE DE VALLECAS;PALOMERAS SURESTE;92;1;RUIDOS MOLESTOS
2026-06-01;0;USERA;ORCASUR;92;1;RUIDOS MOLESTOS
2026-06-01;0;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;92;1;RUIDOS MOLESTOS
2026-06-01;0;LATINA;ALUCHE;92;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-06-01;1;ARGANZUELA;DELICIAS;112;1;ACTUACION DE BOMBEROS
2026-06-01;1;MORATALAZ;MEDIA LEGUA;112;1;ACTUACION DE BOMBEROS
2026-06-01;1;CENTRO;EMBAJADORES;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;CHAMBERI;ALMAGRO;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;SALAMANCA;GOYA;92;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-06-01;1;CARABANCHEL;PUERTA BONITA;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;1;FUENCARRAL - EL PARDO;PILAR;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;1;RETIRO;ADELFAS;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;1;SALAMANCA;GUINDALERA;92;2;INFORMACION AL CIUDADANO
2026-06-01;1;LATINA;ALUCHE;112;1;OTROS DELITOS...
2026-06-01;1;CENTRO;JUSTICIA;112;1;REYERTAS / AGRESIONES
2026-06-01;1;ARGANZUELA;LEGAZPI;92;1;RUIDOS MOLESTOS
2026-06-01;1;CARABANCHEL;SAN ISIDRO;92;1;RUIDOS MOLESTOS
2026-06-01;1;PUENTE DE VALLECAS;PALOMERAS SURESTE;92;2;RUIDOS MOLESTOS
2026-06-01;1;SAN BLAS - CANILLEJAS;SIMANCAS;92;1;RUIDOS MOLESTOS
2026-06-01;1;TETUAN;BERRUGUETE;92;1;RUIDOS MOLESTOS
2026-06-01;1;TETUAN;VALDEACEDERAS;92;1;RUIDOS MOLESTOS
2026-06-01;1;VILLAVERDE;LOS ROSALES;92;1;RUIDOS MOLESTOS
2026-06-01;1;USERA;ORCASITAS;112;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-06-01;1;VILLAVERDE;LOS ROSALES;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;1;CENTRO;SOL;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;CENTRO;UNIVERSIDAD;92;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;CENTRO;UNIVERSIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;HORTALEZA;PINAR DEL REY;RADIO;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;HORTALEZA;VALDEFUENTES;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;ARGANZUELA;PALOS DE LA FRONTERA;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;1;CENTRO;EMBAJADORES;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;1;VILLAVERDE;SAN CRISTOBAL;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;1;VICALVARO;VALDERRIVAS;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;1;SAN BLAS - CANILLEJAS;SIMANCAS;112;1;INCIDENCIA 112
2026-06-01;1;FUENCARRAL - EL PARDO;PILAR;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;1;ARGANZUELA;DELICIAS;92;2;NORMAS DE CONVIVENCIA
2026-06-01;1;SAN BLAS - CANILLEJAS;CANILLEJAS;92;1;NORMAS DE CONVIVENCIA
2026-06-01;1;TETUAN;BERRUGUETE;92;1;NORMAS DE CONVIVENCIA
2026-06-01;1;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;1;SALAMANCA;RECOLETOS;112;1;REYERTAS / AGRESIONES
2026-06-01;1;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;REYERTAS / AGRESIONES
2026-06-01;1;CIUDAD LINEAL;LA CONCEPCION;92;1;RUIDOS MOLESTOS
2026-06-01;1;CIUDAD LINEAL;PUEBLO NUEVO;92;1;RUIDOS MOLESTOS
2026-06-01;1;FUENCARRAL - EL PARDO;VALVERDE;92;2;RUIDOS MOLESTOS
2026-06-01;1;LATINA;LUCERO;92;1;RUIDOS MOLESTOS
2026-06-01;1;TETUAN;BELLAS VISTAS;92;1;RUIDOS MOLESTOS
2026-06-01;1;CARABANCHEL;COMILLAS;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;1;CIUDAD LINEAL;VENTAS;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;1;USERA;MOSCARDO;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-06-01;1;SAN BLAS - CANILLEJAS;ARCOS;112;1;ACTUACION DE BOMBEROS
2026-06-01;1;SALAMANCA;GUINDALERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;USERA;ALMENDRALES;92;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-06-01;1;MONCLOA - ARAVACA;VALDEZARZA;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;1;PUENTE DE VALLECAS;ENTREVIAS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;1;CIUDAD LINEAL;VENTAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;1;CARABANCHEL;ABRANTES;112;1;REYERTAS / AGRESIONES
2026-06-01;1;BARAJAS;TIMON;92;1;RUIDOS MOLESTOS
2026-06-01;1;LATINA;AGUILAS;92;3;RUIDOS MOLESTOS
2026-06-01;1;LATINA;ALUCHE;92;3;RUIDOS MOLESTOS
2026-06-01;1;MONCLOA - ARAVACA;VALDEZARZA;92;2;RUIDOS MOLESTOS
2026-06-01;1;PUENTE DE VALLECAS;ENTREVIAS;92;1;RUIDOS MOLESTOS
2026-06-01;1;PUENTE DE VALLECAS;NUMANCIA;92;1;RUIDOS MOLESTOS
2026-06-01;1;MORATALAZ;VINATEROS;92;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-06-01;1;TETUAN;ALMENARA;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-06-01;1;CIUDAD LINEAL;SAN JUAN BAUTISTA;112;1;ACTUACION DE BOMBEROS
2026-06-01;1;CHAMBERI;ARAPILES;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;LATINA;AGUILAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;VILLAVERDE;LOS ROSALES;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;1;CIUDAD LINEAL;PUEBLO NUEVO;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;1;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;1;PUENTE DE VALLECAS;SAN DIEGO;112;1;HURTOS
2026-06-01;1;CIUDAD LINEAL;PUEBLO NUEVO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;1;HORTALEZA;PINAR DEL REY;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;1;SALAMANCA;LISTA;92;1;NORMAS DE CONVIVENCIA
2026-06-01;1;CARABANCHEL;OPAÑEL;112;1;OTROS DELITOS...
2026-06-01;1;CENTRO;SOL;112;1;OTROS DELITOS...
2026-06-01;1;TETUAN;BELLAS VISTAS;RADIO;1;ROBOS CON FUERZA
2026-06-01;1;ARGANZUELA;CHOPERA;92;1;RUIDOS MOLESTOS
2026-06-01;1;CARABANCHEL;ABRANTES;92;1;RUIDOS MOLESTOS
2026-06-01;1;CARABANCHEL;PUERTA BONITA;92;1;RUIDOS MOLESTOS
2026-06-01;1;CENTRO;EMBAJADORES;92;1;RUIDOS MOLESTOS
2026-06-01;1;CHAMBERI;ARAPILES;92;1;RUIDOS MOLESTOS
2026-06-01;1;CIUDAD LINEAL;VENTAS;92;3;RUIDOS MOLESTOS
2026-06-01;1;FUENCARRAL - EL PARDO;EL GOLOSO;92;1;RUIDOS MOLESTOS
2026-06-01;1;PUENTE DE VALLECAS;PORTAZGO;92;4;RUIDOS MOLESTOS
2026-06-01;1;SALAMANCA;GOYA;92;2;RUIDOS MOLESTOS
2026-06-01;1;VICALVARO;CASCO HISTORICO DE VICALVARO;92;1;RUIDOS MOLESTOS
2026-06-01;2;USERA;MOSCARDO;112;1;ACTUACION DE BOMBEROS
2026-06-01;2;CARABANCHEL;VISTA ALEGRE;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;2;CIUDAD LINEAL;VENTAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;2;FUENCARRAL - EL PARDO;PEÑAGRANDE;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;2;USERA;MOSCARDO;112;2;ACTUACION DE SAMUR / SUMMA
2026-06-01;2;CENTRO;UNIVERSIDAD;92;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-06-01;2;TETUAN;BELLAS VISTAS;92;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-06-01;2;LATINA;LUCERO;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;2;PUENTE DE VALLECAS;NUMANCIA;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;2;CENTRO;SOL;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;2;MORATALAZ;FONTARRON;112;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;2;PUENTE DE VALLECAS;SAN DIEGO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;2;TETUAN;ALMENARA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;2;MONCLOA - ARAVACA;ARGÜELLES;92;1;NORMAS DE CONVIVENCIA
2026-06-01;2;CHAMBERI;TRAFALGAR;RADIO;4;PRUEBAS
2026-06-01;2;LATINA;AGUILAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;2;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;2;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-06-01;2;TETUAN;CUATRO CAMINOS;92;1;REYERTAS / AGRESIONES
2026-06-01;2;VILLAVERDE;LOS ROSALES;112;1;REYERTAS / AGRESIONES
2026-06-01;2;CARABANCHEL;COMILLAS;92;2;RUIDOS MOLESTOS
2026-06-01;2;CARABANCHEL;SAN ISIDRO;92;1;RUIDOS MOLESTOS
2026-06-01;2;CHAMBERI;TRAFALGAR;RADIO;1;RUIDOS MOLESTOS
2026-06-01;2;SAN BLAS - CANILLEJAS;CANILLEJAS;92;1;RUIDOS MOLESTOS
2026-06-01;2;TETUAN;BERRUGUETE;92;1;RUIDOS MOLESTOS
2026-06-01;2;TETUAN;VALDEACEDERAS;92;1;RUIDOS MOLESTOS
2026-06-01;2;CENTRO;JUSTICIA;92;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;2;PUENTE DE VALLECAS;NUMANCIA;92;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-06-01;2;PUENTE DE VALLECAS;SAN DIEGO;92;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-06-01;2;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;92;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-06-01;2;TETUAN;BELLAS VISTAS;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-06-01;2;CENTRO;PALACIO;92;1;LLAMADA ERRONEA
2026-06-01;2;SALAMANCA;GUINDALERA;92;1;LLAMADA ERRONEA
2026-06-01;2;LATINA;ALUCHE;112;1;REYERTAS / AGRESIONES
2026-06-01;2;USERA;MOSCARDO;112;1;REYERTAS / AGRESIONES
2026-06-01;2;CHAMARTIN;NUEVA ESPAÑA;112;1;ROBOS CON FUERZA
2026-06-01;2;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;ROBOS CON VIOLENCIA / INTIMIDACION
2026-06-01;2;CARABANCHEL;VISTA ALEGRE;92;1;RUIDOS MOLESTOS
2026-06-01;2;CHAMARTIN;CASTILLA;92;1;RUIDOS MOLESTOS
2026-06-01;2;CHAMBERI;TRAFALGAR;92;1;RUIDOS MOLESTOS
2026-06-01;2;FUENCARRAL - EL PARDO;PEÑAGRANDE;92;1;RUIDOS MOLESTOS
2026-06-01;2;PUENTE DE VALLECAS;ENTREVIAS;92;2;RUIDOS MOLESTOS
2026-06-01;2;SAN BLAS - CANILLEJAS;ROSAS;92;2;RUIDOS MOLESTOS
2026-06-01;2;TETUAN;BELLAS VISTAS;92;1;RUIDOS MOLESTOS
2026-06-01;2;USERA;SAN FERMIN;92;1;RUIDOS MOLESTOS
2026-06-01;2;VILLAVERDE;SAN CRISTOBAL;92;1;RUIDOS MOLESTOS
2026-06-01;2;SALAMANCA;RECOLETOS;RADIO;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-06-01;2;CHAMBERI;RIOS ROSAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;2;HORTALEZA;PINAR DEL REY;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;2;LATINA;LUCERO;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;2;SALAMANCA;GOYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-06-01;2;PUENTE DE VALLECAS;NUMANCIA;92;1;ANOMALIAS EN VIA PUBLICA
2026-06-01;2;MORATALAZ;FONTARRON;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-06-01;2;LATINA;AGUILAS;112;1;OTROS DELITOS...
2026-06-01;2;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;ROBOS CON FUERZA
2026-06-01;2;CENTRO;SOL;92;1;RUIDOS MOLESTOS
2026-06-01;2;HORTALEZA;PINAR DEL REY;92;1;RUIDOS MOLESTOS
2026-06-01;2;PUENTE DE VALLECAS;NUMANCIA;92;2;RUIDOS MOLESTOS
2026-06-01;2;PUENTE DE VALLECAS;SAN DIEGO;92;1;RUIDOS MOLESTOS
2026-06-01;2;SALAMANCA;LISTA;92;1;RUIDOS MOLESTOS
2026-06-01;2;SAN BLAS - CANILLEJAS;SIMANCAS;92;1;RUIDOS MOLESTOS
2026-06-01;2;TETUAN;CUATRO CAMINOS;92;1;RUIDOS MOLESTOS
2026-06-01;2;USERA;PRADOLONGO;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
