Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripcíon tipo de apertura
2026-05-06;18;CARABANCHEL;OPAÑEL;92;1;VENTA AMBULANTE
2026-05-06;18;SAN BLAS - CANILLEJAS;ROSAS;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-05-06;18;FUENCARRAL - EL PARDO;LA PAZ;92;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-05-06;18;FUENCARRAL - EL PARDO;LA PAZ;RADIO;2;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-05-06;18;CHAMARTIN;PROSPERIDAD;112;1;ACTUACION DE BOMBEROS
2026-05-06;18;HORTALEZA;PINAR DEL REY;112;1;ACTUACION DE BOMBEROS
2026-05-06;18;MONCLOA - ARAVACA;ARGÜELLES;112;1;ACTUACION DE BOMBEROS
2026-05-06;18;CARABANCHEL;SAN ISIDRO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;18;CIUDAD LINEAL;QUINTANA;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;18;FUENCARRAL - EL PARDO;EL GOLOSO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;18;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;18;SALAMANCA;GUINDALERA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-05-06;18;USERA;ORCASUR;CISEM;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-05-06;18;HORTALEZA;PINAR DEL REY;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;18;CENTRO;UNIVERSIDAD;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-05-06;18;CENTRO;UNIVERSIDAD;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-05-06;18;CIUDAD LINEAL;PUEBLO NUEVO;92;1;DELITOS CONTRA LA SEGURIDAD VIAL
2026-05-06;18;LATINA;ALUCHE;112;1;INCIDENCIA 112
2026-05-06;18;SALAMANCA;GUINDALERA;92;6;INFORMACION AL CIUDADANO
2026-05-06;18;CARABANCHEL;OPAÑEL;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;18;FUENCARRAL - EL PARDO;MIRASIERRA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;18;LATINA;LUCERO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;18;SALAMANCA;RECOLETOS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;18;SALAMANCA;GUINDALERA;92;1;LLAMADA ERRONEA
2026-05-06;18;CENTRO;PALACIO;112;1;OTROS DELITOS...
2026-05-06;18;PUENTE DE VALLECAS;PORTAZGO;92;1;RUIDOS MOLESTOS
2026-05-06;18;CHAMBERI;TRAFALGAR;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-05-06;18;FUENCARRAL - EL PARDO;VALVERDE;92;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-05-06;18;RETIRO;ESTRELLA;RADIO;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-05-06;18;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-05-06;18;CARABANCHEL;BUENAVISTA;112;2;ACTUACION DE SAMUR / SUMMA
2026-05-06;18;CARABANCHEL;VISTA ALEGRE;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;18;CHAMARTIN;EL VISO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;18;CHAMBERI;TRAFALGAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;18;TETUAN;BELLAS VISTAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;18;USERA;ORCASITAS;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-05-06;18;CHAMBERI;RIOS ROSAS;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;18;FUENCARRAL - EL PARDO;MIRASIERRA;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;18;SAN BLAS - CANILLEJAS;EL SALVADOR;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;18;CARABANCHEL;VISTA ALEGRE;112;1;GRANDES SUCESOS
2026-05-06;18;MORATALAZ;VINATEROS;92;1;INFORMACION AL CIUDADANO
2026-05-06;18;VILLA DE VALLECAS;SANTA EUGENIA;92;1;INFORMACION AL CIUDADANO
2026-05-06;18;FUENCARRAL - EL PARDO;PILAR;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;18;PUENTE DE VALLECAS;SAN DIEGO;92;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;18;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;18;CIUDAD LINEAL;LA CONCEPCION;92;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;18;SALAMANCA;GUINDALERA;92;1;RUIDOS MOLESTOS
2026-05-06;19;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-05-06;19;SALAMANCA;GOYA;112;3;ACTUACION DE BOMBEROS
2026-05-06;19;ARGANZUELA;IMPERIAL;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;CHAMBERI;TRAFALGAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;LATINA;AGUILAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;SAN BLAS - CANILLEJAS;CANILLEJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;ARGANZUELA;PALOS DE LA FRONTERA;92;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-05-06;19;CARABANCHEL;ABRANTES;92;1;ATROPELLOS
2026-05-06;19;LATINA;LUCERO;112;1;HURTOS
2026-05-06;19;SAN BLAS - CANILLEJAS;CANILLEJAS;112;1;INCIDENCIA 112
2026-05-06;19;SALAMANCA;GUINDALERA;92;7;INFORMACION AL CIUDADANO
2026-05-06;19;CARABANCHEL;BUENAVISTA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;CARABANCHEL;PUERTA BONITA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;CHAMARTIN;CASTILLA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;PUENTE DE VALLECAS;NUMANCIA;92;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;19;CENTRO;SOL;92;1;RUIDOS MOLESTOS
2026-05-06;19;CHAMBERI;TRAFALGAR;92;1;RUIDOS MOLESTOS
2026-05-06;19;SAN BLAS - CANILLEJAS;CANILLEJAS;92;1;RUIDOS MOLESTOS
2026-05-06;19;LATINA;CAMPAMENTO;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-05-06;19;TETUAN;BERRUGUETE;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;CIUDAD LINEAL;LA CONCEPCION;92;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-05-06;19;SALAMANCA;FUENTE DEL BERRO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-05-06;19;HORTALEZA;PINAR DEL REY;112;1;ATROPELLOS
2026-05-06;19;PUENTE DE VALLECAS;SAN DIEGO;112;1;ATROPELLOS
2026-05-06;19;CENTRO;EMBAJADORES;112;1;HURTOS
2026-05-06;19;CIUDAD LINEAL;VENTAS;112;1;INCIDENCIA 112
2026-05-06;19;CHAMARTIN;HISPANOAMERICA;RADIO;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;19;LATINA;ALUCHE;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;19;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;19;BARAJAS;ALAMEDA DE OSUNA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;CENTRO;JUSTICIA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;CHAMBERI;GAZTAMBIDE;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;PUENTE DE VALLECAS;SAN DIEGO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;RETIRO;ADELFAS;112;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;FUENCARRAL - EL PARDO;VALVERDE;112;1;OTROS DELITOS...
2026-05-06;19;CENTRO;EMBAJADORES;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;19;VICALVARO;VALDERRIVAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;19;LATINA;PUERTA DEL ANGEL;92;1;RUIDOS MOLESTOS
2026-05-06;19;RETIRO;PACIFICO;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-05-06;19;TETUAN;ALMENARA;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-05-06;19;CHAMARTIN;PROSPERIDAD;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-05-06;19;PUENTE DE VALLECAS;NUMANCIA;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-05-06;19;VICALVARO;CASCO HISTORICO DE VICALVARO;RADIO;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-05-06;19;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;RETIRO;LOS JERONIMOS;112;2;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;LATINA;LUCERO;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-05-06;19;CHAMBERI;ARAPILES;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;19;SAN BLAS - CANILLEJAS;REJAS;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;19;VILLAVERDE;LOS ROSALES;112;1;ATROPELLOS
2026-05-06;19;PUENTE DE VALLECAS;PALOMERAS SURESTE;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-05-06;19;CENTRO;SOL;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-05-06;19;CIUDAD LINEAL;PUEBLO NUEVO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;VICALVARO;CASCO HISTORICO DE VICALVARO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;TETUAN;BELLAS VISTAS;92;1;NORMAS DE CONVIVENCIA
2026-05-06;19;RETIRO;ADELFAS;92;1;OTROS DELITOS...
2026-05-06;19;LATINA;ALUCHE;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;19;ARGANZUELA;ACACIAS;92;1;RUIDOS MOLESTOS
2026-05-06;19;TETUAN;BERRUGUETE;112;1;RUIDOS MOLESTOS
2026-05-06;19;CENTRO;SOL;92;2;VENTA AMBULANTE
2026-05-06;19;CHAMBERI;ARAPILES;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-05-06;19;FUENCARRAL - EL PARDO;PEÑAGRANDE;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-05-06;19;CARABANCHEL;OPAÑEL;112;1;ACTUACION DE BOMBEROS
2026-05-06;19;FUENCARRAL - EL PARDO;MIRASIERRA;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;MONCLOA - ARAVACA;VALDEZARZA;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;19;CARABANCHEL;SAN ISIDRO;92;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-05-06;19;CARABANCHEL;VISTA ALEGRE;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;19;CENTRO;PALACIO;RADIO;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;19;CENTRO;EMBAJADORES;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-05-06;19;Desconocido;Desconocido;92;1;INFORMACION AL CIUDADANO
2026-05-06;19;PUENTE DE VALLECAS;PALOMERAS SURESTE;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;19;PUENTE DE VALLECAS;SAN DIEGO;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;19;PUENTE DE VALLECAS;PORTAZGO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;TETUAN;VALDEACEDERAS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;USERA;ORCASITAS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;19;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;2;OTROS DELITOS...
2026-05-06;19;ARGANZUELA;ACACIAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;19;CIUDAD LINEAL;PUEBLO NUEVO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;19;FUENCARRAL - EL PARDO;VALVERDE;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;19;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;92;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;19;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;19;CARABANCHEL;VISTA ALEGRE;112;1;REYERTAS / AGRESIONES
2026-05-06;19;FUENCARRAL - EL PARDO;VALVERDE;112;1;REYERTAS / AGRESIONES
2026-05-06;19;CENTRO;JUSTICIA;92;1;RUIDOS MOLESTOS
2026-05-06;20;LATINA;PUERTA DEL ANGEL;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-05-06;20;LATINA;ALUCHE;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-05-06;20;MORATALAZ;MEDIA LEGUA;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-05-06;20;CENTRO;JUSTICIA;112;1;ACTUACION DE BOMBEROS
2026-05-06;20;LATINA;CAMPAMENTO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;SAN BLAS - CANILLEJAS;ARCOS;112;2;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;CIUDAD LINEAL;SAN PASCUAL;92;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-05-06;20;MONCLOA - ARAVACA;CASA DE CAMPO;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;20;CARABANCHEL;COMILLAS;112;1;ATROPELLOS
2026-05-06;20;CIUDAD LINEAL;SAN PASCUAL;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-05-06;20;CARABANCHEL;SAN ISIDRO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;CIUDAD LINEAL;QUINTANA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;HORTALEZA;CANILLAS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;MORATALAZ;MARROQUINA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;CARABANCHEL;VISTA ALEGRE;112;1;NORMAS DE CONVIVENCIA
2026-05-06;20;PUENTE DE VALLECAS;PALOMERAS BAJAS;RADIO;1;OTROS DELITOS...
2026-05-06;20;MONCLOA - ARAVACA;CASA DE CAMPO;92;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;20;BARAJAS;CASCO HISTORICO DE BARAJAS;112;1;ROBOS CON FUERZA
2026-05-06;20;CENTRO;EMBAJADORES;92;1;RUIDOS MOLESTOS
2026-05-06;20;CENTRO;PALACIO;112;1;RUIDOS MOLESTOS
2026-05-06;20;LATINA;LUCERO;92;2;RUIDOS MOLESTOS
2026-05-06;20;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE BOMBEROS
2026-05-06;20;TETUAN;CUATRO CAMINOS;112;1;ACTUACION DE BOMBEROS
2026-05-06;20;CENTRO;EMBAJADORES;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;CHAMARTIN;PROSPERIDAD;CISEM;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;SALAMANCA;GUINDALERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;CARABANCHEL;PUERTA BONITA;92;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-05-06;20;CIUDAD LINEAL;COSTILLARES;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;20;CENTRO;SOL;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-05-06;20;BARAJAS;AEROPUERTO;RADIO;1;DELITOS CONTRA LA SEGURIDAD VIAL
2026-05-06;20;BARAJAS;CASCO HISTORICO DE BARAJAS;112;1;INCIDENCIA 112
2026-05-06;20;ARGANZUELA;ACACIAS;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;20;PUENTE DE VALLECAS;NUMANCIA;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;20;SAN BLAS - CANILLEJAS;EL SALVADOR;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;20;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;CHAMARTIN;PROSPERIDAD;112;1;NORMAS DE CONVIVENCIA
2026-05-06;20;VILLAVERDE;SAN CRISTOBAL;92;1;NORMAS DE CONVIVENCIA
2026-05-06;20;TETUAN;VALDEACEDERAS;92;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;20;CHAMBERI;TRAFALGAR;112;1;ROBOS CON FUERZA
2026-05-06;20;FUENCARRAL - EL PARDO;LA PAZ;92;1;RUIDOS MOLESTOS
2026-05-06;20;CENTRO;SOL;92;1;VENTA AMBULANTE
2026-05-06;20;HORTALEZA;CANILLAS;112;2;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;USERA;ORCASITAS;112;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;20;CARABANCHEL;COMILLAS;112;1;HURTOS
2026-05-06;20;CIUDAD LINEAL;PUEBLO NUEVO;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;20;CARABANCHEL;OPAÑEL;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;CENTRO;SOL;92;1;NORMAS DE CONVIVENCIA
2026-05-06;20;CENTRO;PALACIO;112;1;OTROS DELITOS...
2026-05-06;20;CARABANCHEL;PUERTA BONITA;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;20;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;ROBOS CON FUERZA
2026-05-06;20;MONCLOA - ARAVACA;ARGÜELLES;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-05-06;20;VICALVARO;EL CAÑAVERAL;92;1;SUSTRACCION DE VEHICULO
2026-05-06;20;FUENCARRAL - EL PARDO;VALVERDE;112;2;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-05-06;20;CARABANCHEL;VISTA ALEGRE;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;CHAMBERI;GAZTAMBIDE;112;2;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;FUENCARRAL - EL PARDO;PILAR;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;LATINA;AGUILAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;LATINA;ALUCHE;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;SAN BLAS - CANILLEJAS;CANILLEJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;20;USERA;ORCASUR;92;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-05-06;20;CENTRO;PALACIO;92;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-05-06;20;SALAMANCA;GUINDALERA;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;20;CENTRO;SOL;92;1;HURTOS
2026-05-06;20;CHAMBERI;RIOS ROSAS;92;1;INFORMACION AL CIUDADANO
2026-05-06;20;SALAMANCA;GUINDALERA;92;6;INFORMACION AL CIUDADANO
2026-05-06;20;CARABANCHEL;VISTA ALEGRE;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;FUENCARRAL - EL PARDO;EL GOLOSO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;LATINA;AGUILAS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;RETIRO;IBIZA;92;2;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;20;FUENCARRAL - EL PARDO;MIRASIERRA;92;1;NORMAS DE CONVIVENCIA
2026-05-06;20;MONCLOA - ARAVACA;ARAVACA;92;1;NORMAS DE CONVIVENCIA
2026-05-06;20;ARGANZUELA;ACACIAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;20;USERA;ZOFIO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;20;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;20;CHAMBERI;TRAFALGAR;92;1;RUIDOS MOLESTOS
2026-05-06;21;HORTALEZA;PINAR DEL REY;112;1;ACTUACION DE BOMBEROS
2026-05-06;21;USERA;PRADOLONGO;92;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;21;VILLAVERDE;SAN CRISTOBAL;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;21;USERA;SAN FERMIN;92;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;21;USERA;ORCASITAS;112;1;CONVIVENCIA: COLABORACIONES CON OTROS SERVICIOS
2026-05-06;21;SALAMANCA;GUINDALERA;92;7;INFORMACION AL CIUDADANO
2026-05-06;21;BARAJAS;AEROPUERTO;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;21;TETUAN;BELLAS VISTAS;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;21;BARAJAS;TIMON;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;21;CARABANCHEL;BUENAVISTA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;21;CARABANCHEL;VISTA ALEGRE;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;21;HORTALEZA;VALDEFUENTES;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;21;LATINA;AGUILAS;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;21;MORATALAZ;HORCAJO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;21;TETUAN;BELLAS VISTAS;92;1;OTROS DELITOS...
2026-05-06;21;CENTRO;SOL;92;2;RUIDOS MOLESTOS
2026-05-06;21;HORTALEZA;VALDEFUENTES;92;1;RUIDOS MOLESTOS
2026-05-06;21;SAN BLAS - CANILLEJAS;ROSAS;92;1;RUIDOS MOLESTOS
2026-05-06;21;PUENTE DE VALLECAS;PORTAZGO;CISEM;1;ACTUACION DE BOMBEROS
2026-05-06;21;CHAMARTIN;HISPANOAMERICA;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;21;SAN BLAS - CANILLEJAS;REJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;21;CARABANCHEL;PUERTA BONITA;112;1;ANOMALIAS EN VIA PUBLICA
2026-05-06;21;HORTALEZA;PINAR DEL REY;92;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-05-06;21;CARABANCHEL;OPAÑEL;112;1;INCIDENCIA 112
2026-05-06;21;PUENTE DE VALLECAS;NUMANCIA;RADIO;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;21;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;21;SALAMANCA;GUINDALERA;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;21;VILLAVERDE;VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE;112;1;OTROS DELITOS...
2026-05-06;21;TETUAN;CASTILLEJOS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-05-06;21;CENTRO;CORTES;92;1;RUIDOS MOLESTOS
2026-05-06;21;CENTRO;UNIVERSIDAD;92;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-05-06;21;CHAMBERI;TRAFALGAR;92;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-05-06;21;FUENCARRAL - EL PARDO;PILAR;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-05-06;21;HORTALEZA;CANILLAS;112;1;ACTUACION DE BOMBEROS
2026-05-06;21;CENTRO;PALACIO;112;2;ACTUACION DE SAMUR / SUMMA
2026-05-06;21;PUENTE DE VALLECAS;SAN DIEGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;21;SALAMANCA;GUINDALERA;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;21;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-05-06;21;MORATALAZ;MEDIA LEGUA;92;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-05-06;21;CIUDAD LINEAL;COSTILLARES;RADIO;1;DELITOS CONTRA LA SEGURIDAD VIAL
2026-05-06;21;PUENTE DE VALLECAS;PORTAZGO;112;1;GRANDES SUCESOS
2026-05-06;21;CENTRO;PALACIO;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;21;CHAMARTIN;NUEVA ESPAÑA;RADIO;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;21;VICALVARO;CASCO HISTORICO DE VICALVARO;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;21;VILLA DE VALLECAS;ENSANCHE DE VALLECAS;92;1;INFRACCION A OTRAS OOMM Y NORMAS
2026-05-06;21;CIUDAD LINEAL;PUEBLO NUEVO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;21;LATINA;LOS CARMENES;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-05-06;21;PUENTE DE VALLECAS;PORTAZGO;92;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
