Día de creación;Hora de creación;Distrito;Barrio;Origen;Incidentes;Descripcíon tipo de apertura
2026-04-08;23;LATINA;ALUCHE;092;1;NOTA INFORMATIVA
2026-04-08;23;SAN BLAS - CANILLEJAS;CANILLEJAS;092;1;REYERTAS / AGRESIONES
2026-04-08;23;BARAJAS;TIMON;092;1;RUIDOS MOLESTOS
2026-04-08;23;CARABANCHEL;VISTA ALEGRE;092;1;RUIDOS MOLESTOS
2026-04-08;23;CENTRO;UNIVERSIDAD;092;1;RUIDOS MOLESTOS
2026-04-08;23;CHAMARTIN;HISPANOAMERICA;092;1;RUIDOS MOLESTOS
2026-04-08;23;CHAMBERI;RIOS ROSAS;112;1;RUIDOS MOLESTOS
2026-04-08;23;LATINA;AGUILAS;092;1;RUIDOS MOLESTOS
2026-04-08;23;MONCLOA - ARAVACA;VALDEZARZA;092;1;RUIDOS MOLESTOS
2026-04-08;23;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;RUIDOS MOLESTOS
2026-04-08;23;CARABANCHEL;BUENAVISTA;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-08;23;SALAMANCA;GUINDALERA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-08;23;CENTRO;UNIVERSIDAD;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-08;23;SALAMANCA;GUINDALERA;092;2;INFORMACION AL CIUDADANO
2026-04-08;23;ARGANZUELA;CHOPERA;092;1;NOTA INFORMATIVA
2026-04-08;23;CENTRO;EMBAJADORES;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-08;23;MONCLOA - ARAVACA;ARGÜELLES;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-08;23;USERA;SAN FERMIN;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-08;23;CHAMARTIN;EL VISO;112;1;REYERTAS / AGRESIONES
2026-04-08;23;MONCLOA - ARAVACA;CASA DE CAMPO;112;1;ROBOS CON FUERZA
2026-04-08;23;ARGANZUELA;DELICIAS;092;1;RUIDOS MOLESTOS
2026-04-08;23;CARABANCHEL;COMILLAS;092;1;RUIDOS MOLESTOS
2026-04-08;23;PUENTE DE VALLECAS;PORTAZGO;092;1;RUIDOS MOLESTOS
2026-04-08;23;FUENCARRAL - EL PARDO;VALVERDE;092;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-09;00;CENTRO;JUSTICIA;112;1;ACTUACION DE BOMBEROS
2026-04-09;00;CENTRO;PALACIO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;00;CHAMARTIN;CASTILLA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;00;HORTALEZA;PINAR DEL REY;112;2;ACTUACION DE SAMUR / SUMMA
2026-04-09;00;USERA;ORCASITAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-09;00;VICALVARO;CASCO HISTORICO DE VICALVARO;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-09;00;ARGANZUELA;LEGAZPI;112;1;OTROS DELITOS...
2026-04-09;00;ARGANZUELA;ACACIAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;00;CENTRO;SOL;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;00;CHAMARTIN;HISPANOAMERICA;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;00;MORATALAZ;PAVONES;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;00;FUENCARRAL - EL PARDO;LA PAZ;112;1;REYERTAS / AGRESIONES
2026-04-09;00;MONCLOA - ARAVACA;ARAVACA;112;1;ROBOS CON FUERZA
2026-04-09;00;CENTRO;JUSTICIA;092;1;RUIDOS MOLESTOS
2026-04-09;00;PUENTE DE VALLECAS;NUMANCIA;092;2;RUIDOS MOLESTOS
2026-04-09;00;PUENTE DE VALLECAS;SAN DIEGO;092;1;RUIDOS MOLESTOS
2026-04-09;00;LATINA;ALUCHE;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-09;00;CHAMARTIN;CASTILLA;112;1;ACTUACION DE BOMBEROS
2026-04-09;00;CENTRO;SOL;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;00;VILLAVERDE;ANGELES;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;00;MORATALAZ;HORCAJO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;00;SALAMANCA;GUINDALERA;092;1;LLAMADA ERRONEA
2026-04-09;00;CIUDAD LINEAL;PUEBLO NUEVO;112;1;OTROS DELITOS...
2026-04-09;00;SAN BLAS - CANILLEJAS;SIMANCAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;00;CHAMARTIN;HISPANOAMERICA;092;1;RUIDOS MOLESTOS
2026-04-09;00;HORTALEZA;VALDEFUENTES;092;1;RUIDOS MOLESTOS
2026-04-09;00;MORATALAZ;MEDIA LEGUA;092;1;RUIDOS MOLESTOS
2026-04-09;00;RETIRO;PACIFICO;092;2;RUIDOS MOLESTOS
2026-04-09;00;SALAMANCA;CASTELLANA;092;1;RUIDOS MOLESTOS
2026-04-09;00;CIUDAD LINEAL;VENTAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;00;FUENCARRAL - EL PARDO;VALVERDE;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-09;00;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-04-09;00;BARAJAS;CASCO HISTORICO DE BARAJAS;092;1;INFORMADO SERVICIO EXTERNO
2026-04-09;00;CENTRO;PALACIO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;00;MONCLOA - ARAVACA;ARGÜELLES;092;1;NORMAS DE CONVIVENCIA
2026-04-09;00;VILLAVERDE;LOS ROSALES;112;1;REYERTAS / AGRESIONES
2026-04-09;00;HORTALEZA;PALOMAS;112;1;ROBOS CON FUERZA
2026-04-09;00;BARAJAS;CASCO HISTORICO DE BARAJAS;092;1;RUIDOS MOLESTOS
2026-04-09;00;CIUDAD LINEAL;VENTAS;092;1;RUIDOS MOLESTOS
2026-04-09;00;SAN BLAS - CANILLEJAS;CANILLEJAS;092;1;RUIDOS MOLESTOS
2026-04-09;00;VILLAVERDE;ANGELES;092;2;RUIDOS MOLESTOS
2026-04-09;00;TETUAN;CUATRO CAMINOS;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-09;00;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;00;CHAMBERI;GAZTAMBIDE;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-09;00;SALAMANCA;RECOLETOS;092;1;ANOMALIAS EN VIA PUBLICA
2026-04-09;00;TETUAN;VALDEACEDERAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-09;00;CENTRO;SOL;092;1;INFORMACION AL CIUDADANO
2026-04-09;00;USERA;ORCASUR;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;00;CENTRO;UNIVERSIDAD;112;1;OTROS DELITOS...
2026-04-09;00;LATINA;ALUCHE;112;1;OTROS DELITOS...
2026-04-09;00;ARGANZUELA;PALOS DE LA FRONTERA;092;1;RUIDOS MOLESTOS
2026-04-09;00;CENTRO;EMBAJADORES;092;2;RUIDOS MOLESTOS
2026-04-09;00;CHAMBERI;RIOS ROSAS;092;2;RUIDOS MOLESTOS
2026-04-09;00;LATINA;PUERTA DEL ANGEL;092;1;RUIDOS MOLESTOS
2026-04-09;00;MONCLOA - ARAVACA;ARAVACA;092;1;RUIDOS MOLESTOS
2026-04-09;00;MORATALAZ;VINATEROS;092;1;RUIDOS MOLESTOS
2026-04-09;00;LATINA;AGUILAS;092;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-04-09;00;TETUAN;BERRUGUETE;092;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-04-09;00;CENTRO;EMBAJADORES;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-09;01;FUENCARRAL - EL PARDO;MIRASIERRA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;01;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;01;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;01;MONCLOA - ARAVACA;VALDEZARZA;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-04-09;01;CENTRO;EMBAJADORES;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-09;01;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-09;01;CHAMBERI;VALLEHERMOSO;092;1;NORMAS DE CONVIVENCIA
2026-04-09;01;CENTRO;PALACIO;092;1;RUIDOS MOLESTOS
2026-04-09;01;LATINA;PUERTA DEL ANGEL;092;1;RUIDOS MOLESTOS
2026-04-09;01;SAN BLAS - CANILLEJAS;REJAS;092;1;RUIDOS MOLESTOS
2026-04-09;01;CIUDAD LINEAL;VENTAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;01;CENTRO;PALACIO;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-04-09;01;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-04-09;01;MONCLOA - ARAVACA;VALDEZARZA;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;01;CIUDAD LINEAL;PUEBLO NUEVO;112;1;RUIDOS MOLESTOS
2026-04-09;01;CIUDAD LINEAL;VENTAS;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-04-09;01;CENTRO;JUSTICIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;01;RETIRO;IBIZA;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-09;01;CARABANCHEL;VISTA ALEGRE;092;1;RUIDOS MOLESTOS
2026-04-09;01;CHAMBERI;TRAFALGAR;092;1;RUIDOS MOLESTOS
2026-04-09;01;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;092;1;RUIDOS MOLESTOS
2026-04-09;01;PUENTE DE VALLECAS;NUMANCIA;112;1;RUIDOS MOLESTOS
2026-04-09;01;USERA;ORCASITAS;092;1;RUIDOS MOLESTOS
2026-04-09;01;MORATALAZ;MEDIA LEGUA;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-09;01;SALAMANCA;GUINDALERA;092;1;NOTA INFORMATIVA
2026-04-09;01;CARABANCHEL;PUERTA BONITA;112;1;OTROS DELITOS...
2026-04-09;01;TETUAN;VALDEACEDERAS;112;1;OTROS DELITOS...
2026-04-09;01;CARABANCHEL;VISTA ALEGRE;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;01;CHAMBERI;VALLEHERMOSO;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;02;HORTALEZA;CANILLAS;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-09;02;CARABANCHEL;OPAÑEL;RADIO;1;OTROS DELITOS...
2026-04-09;02;TETUAN;BERRUGUETE;112;1;ROBOS CON FUERZA
2026-04-09;02;CENTRO;PALACIO;112;1;ROBOS CON VIOLENCIA / INTIMIDACION
2026-04-09;02;CENTRO;EMBAJADORES;092;1;RUIDOS MOLESTOS
2026-04-09;02;SALAMANCA;CASTELLANA;092;1;RUIDOS MOLESTOS
2026-04-09;02;SALAMANCA;GOYA;092;1;RUIDOS MOLESTOS
2026-04-09;02;CIUDAD LINEAL;VENTAS;112;1;SEGURIDAD: COLABRACION CON OTROS CUERPOS O SERVICIOS
2026-04-09;02;PUENTE DE VALLECAS;SAN DIEGO;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-09;02;BARAJAS;AEROPUERTO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;02;CHAMARTIN;CIUDAD JARDIN;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-04-09;02;PUENTE DE VALLECAS;NUMANCIA;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-04-09;02;TETUAN;BERRUGUETE;092;1;DELITOS CONTRA LA SEGURIDAD VIAL
2026-04-09;02;SAN BLAS - CANILLEJAS;CANILLEJAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;02;TETUAN;VALDEACEDERAS;112;1;NORMAS DE CONVIVENCIA
2026-04-09;02;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;ACTUACION DE BOMBEROS
2026-04-09;02;PUENTE DE VALLECAS;PALOMERAS BAJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;02;TETUAN;BERRUGUETE;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;02;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;02;CHAMBERI;ARAPILES;092;1;REYERTAS / AGRESIONES
2026-04-09;02;CENTRO;EMBAJADORES;112;2;ROBOS CON VIOLENCIA / INTIMIDACION
2026-04-09;02;CIUDAD LINEAL;LA CONCEPCION;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;02;PUENTE DE VALLECAS;SAN DIEGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;02;FUENCARRAL - EL PARDO;LA PAZ;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-09;02;MONCLOA - ARAVACA;CIUDAD UNIVERSITARIA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-09;02;CENTRO;EMBAJADORES;112;1;HURTOS
2026-04-09;02;PUENTE DE VALLECAS;SAN DIEGO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;02;HORTALEZA;VALDEFUENTES;112;1;NORMAS DE CONVIVENCIA
2026-04-09;02;CHAMBERI;GAZTAMBIDE;112;1;OTROS DELITOS...
2026-04-09;02;SAN BLAS - CANILLEJAS;HELLIN;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;02;SALAMANCA;GOYA;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-04-09;03;SAN BLAS - CANILLEJAS;SIMANCAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;03;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-04-09;03;CARABANCHEL;SAN ISIDRO;092;1;NOTA INFORMATIVA
2026-04-09;03;CHAMARTIN;EL VISO;112;1;REYERTAS / AGRESIONES
2026-04-09;03;CENTRO;PALACIO;112;1;ROBOS CON FUERZA
2026-04-09;03;CARABANCHEL;PUERTA BONITA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;03;TETUAN;CUATRO CAMINOS;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;03;CENTRO;EMBAJADORES;092;1;RUIDOS MOLESTOS
2026-04-09;03;LATINA;AGUILAS;092;1;RUIDOS MOLESTOS
2026-04-09;03;SALAMANCA;GOYA;092;1;RUIDOS MOLESTOS
2026-04-09;03;CENTRO;EMBAJADORES;092;1;NORMAS DE CONVIVENCIA
2026-04-09;03;PUENTE DE VALLECAS;PALOMERAS BAJAS;092;1;NOTA INFORMATIVA
2026-04-09;03;SALAMANCA;GUINDALERA;092;1;NOTA INFORMATIVA
2026-04-09;03;ARGANZUELA;PALOS DE LA FRONTERA;112;1;OTROS DELITOS...
2026-04-09;03;USERA;ORCASUR;112;1;OTROS DELITOS...
2026-04-09;03;TETUAN;BERRUGUETE;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;03;RETIRO;IBIZA;092;1;RUIDOS MOLESTOS
2026-04-09;03;CARABANCHEL;ABRANTES;092;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-04-09;03;LATINA;PUERTA DEL ANGEL;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-04-09;03;CENTRO;EMBAJADORES;092;1;CONSUMO ALCOHOL/DROGAS EN VIA PUBLICA
2026-04-09;03;CARABANCHEL;VISTA ALEGRE;092;1;NOTA INFORMATIVA
2026-04-09;03;CHAMARTIN;PROSPERIDAD;112;1;OTROS DELITOS...
2026-04-09;03;CIUDAD LINEAL;PUEBLO NUEVO;112;1;REYERTAS / AGRESIONES
2026-04-09;04;RETIRO;PACIFICO;CISEM;1;ROBOS CON VIOLENCIA / INTIMIDACION
2026-04-09;04;CENTRO;EMBAJADORES;092;1;RUIDOS MOLESTOS
2026-04-09;04;ARGANZUELA;LEGAZPI;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;04;CHAMARTIN;NUEVA ESPAÑA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;04;VILLA DE VALLECAS;CASCO HISTORICO DE VALLECAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;04;TETUAN;BERRUGUETE;112;1;REYERTAS / AGRESIONES
2026-04-09;04;VILLAVERDE;BUTARQUE;092;1;RUIDOS MOLESTOS
2026-04-09;04;CENTRO;JUSTICIA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;04;CENTRO;CORTES;112;1;NORMAS DE CONVIVENCIA
2026-04-09;04;TETUAN;CASTILLEJOS;112;1;OTROS DELITOS...
2026-04-09;04;CENTRO;CORTES;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;04;SAN BLAS - CANILLEJAS;AMPOSTA;092;1;RUIDOS MOLESTOS
2026-04-09;04;SALAMANCA;GUINDALERA;092;1;NOTA INFORMATIVA
2026-04-09;04;CARABANCHEL;PUERTA BONITA;112;1;OTROS DELITOS...
2026-04-09;04;TETUAN;BERRUGUETE;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;04;SALAMANCA;GUINDALERA;092;1;RUIDOS MOLESTOS
2026-04-09;05;CENTRO;UNIVERSIDAD;112;1;ACCIDENTE DE TRAFICO CON HERIDOS-VICTIMAS
2026-04-09;05;PUENTE DE VALLECAS;SAN DIEGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;05;MONCLOA - ARAVACA;VALDEZARZA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;05;PUENTE DE VALLECAS;NUMANCIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;05;LATINA;ALUCHE;092;1;NOTA INFORMATIVA
2026-04-09;05;SALAMANCA;GUINDALERA;092;1;NOTA INFORMATIVA
2026-04-09;05;TETUAN;VALDEACEDERAS;112;1;OTROS DELITOS...
2026-04-09;05;VICALVARO;CASCO HISTORICO DE VICALVARO;112;1;REYERTAS / AGRESIONES
2026-04-09;05;CENTRO;EMBAJADORES;112;1;ROBOS CON VIOLENCIA / INTIMIDACION
2026-04-09;05;SALAMANCA;GUINDALERA;092;1;RUIDOS MOLESTOS
2026-04-09;05;FUENCARRAL - EL PARDO;VALVERDE;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-09;05;CHAMARTIN;EL VISO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;05;MORATALAZ;FONTARRON;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;05;CENTRO;JUSTICIA;092;1;RUIDOS MOLESTOS
2026-04-09;05;CENTRO;UNIVERSIDAD;092;1;RUIDOS MOLESTOS
2026-04-09;05;MONCLOA - ARAVACA;CASA DE CAMPO;092;2;RUIDOS MOLESTOS
2026-04-09;05;CIUDAD LINEAL;PUEBLO NUEVO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;05;ARGANZUELA;IMPERIAL;092;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-09;05;CARABANCHEL;SAN ISIDRO;092;1;DELITOS CONTRA LA SEGURIDAD VIAL
2026-04-09;05;SALAMANCA;GUINDALERA;092;1;INFORMACION AL CIUDADANO
2026-04-09;05;HORTALEZA;CANILLAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;05;USERA;SAN FERMIN;092;1;NORMAS DE CONVIVENCIA
2026-04-09;05;CARABANCHEL;VISTA ALEGRE;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;05;CENTRO;UNIVERSIDAD;112;1;REYERTAS / AGRESIONES
2026-04-09;05;CENTRO;SOL;092;1;RUIDOS MOLESTOS
2026-04-09;05;PUENTE DE VALLECAS;PORTAZGO;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;05;CARABANCHEL;BUENAVISTA;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-09;05;CARABANCHEL;ABRANTES;112;1;ANOMALIAS EN VIA PUBLICA
2026-04-09;05;CENTRO;UNIVERSIDAD;092;1;NORMAS DE CONVIVENCIA
2026-04-09;05;SAN BLAS - CANILLEJAS;ARCOS;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;05;USERA;ALMENDRALES;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;05;CENTRO;EMBAJADORES;112;1;REYERTAS / AGRESIONES
2026-04-09;05;PUENTE DE VALLECAS;SAN DIEGO;112;1;ROBOS CON VIOLENCIA / INTIMIDACION
2026-04-09;05;CIUDAD LINEAL;VENTAS;092;1;RUIDOS MOLESTOS
2026-04-09;05;USERA;ALMENDRALES;092;1;RUIDOS MOLESTOS
2026-04-09;06;TETUAN;BELLAS VISTAS;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-09;06;CIUDAD LINEAL;COSTILLARES;112;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;06;PUENTE DE VALLECAS;NUMANCIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;06;PUENTE DE VALLECAS;SAN DIEGO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;06;CENTRO;EMBAJADORES;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;06;USERA;ALMENDRALES;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-09;06;CHAMARTIN;PROSPERIDAD;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;06;CIUDAD LINEAL;ATALAYA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;06;CHAMBERI;VALLEHERMOSO;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;06;CHAMBERI;GAZTAMBIDE;112;1;ACTUACION DE BOMBEROS
2026-04-09;06;VILLAVERDE;BUTARQUE;112;1;ACTUACION DE BOMBEROS
2026-04-09;06;VICALVARO;CASCO HISTORICO DE VICALVARO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;06;USERA;SAN FERMIN;112;1;ROBOS CON FUERZA
2026-04-09;06;CENTRO;SOL;092;1;RUIDOS MOLESTOS
2026-04-09;06;LATINA;ALUCHE;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-09;06;USERA;ALMENDRALES;112;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-09;06;PUENTE DE VALLECAS;ENTREVIAS;112;1;ACTUACION DE BOMBEROS
2026-04-09;06;CENTRO;JUSTICIA;092;1;ACTUACIONES ADVAS. EN LOCALES PUBLICOS Y DE OCIO
2026-04-09;06;SALAMANCA;GOYA;092;1;RUIDOS MOLESTOS
2026-04-09;07;RETIRO;ESTRELLA;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-09;07;CARABANCHEL;ABRANTES;112;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;07;PUENTE DE VALLECAS;NUMANCIA;092;1;NORMAS DE CONVIVENCIA
2026-04-09;07;LATINA;PUERTA DEL ANGEL;112;1;OTROS DELITOS...
2026-04-09;07;CENTRO;EMBAJADORES;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;07;LATINA;AGUILAS;092;1;RUIDOS MOLESTOS
2026-04-09;07;CARABANCHEL;SAN ISIDRO;092;1;ACCIDENTE DE TRAFICO SIN HERIDOS
2026-04-09;07;CHAMARTIN;CASTILLA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;07;PUENTE DE VALLECAS;PALOMERAS SURESTE;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;07;SAN BLAS - CANILLEJAS;SIMANCAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;07;FUENCARRAL - EL PARDO;VALVERDE;112;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
2026-04-09;07;PUENTE DE VALLECAS;ENTREVIAS;092;1;INFORMACION AL CIUDADANO
2026-04-09;07;CIUDAD LINEAL;VENTAS;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;07;TETUAN;BERRUGUETE;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;07;VILLAVERDE;ANGELES;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;07;ARGANZUELA;ACACIAS;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;07;CENTRO;UNIVERSIDAD;112;2;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;07;FUENCARRAL - EL PARDO;VALVERDE;092;1;RUIDOS MOLESTOS
2026-04-09;07;SALAMANCA;GOYA;092;1;SEG.VIAL: COLABORACION EN MATERIA DE TRAFICO Y MOVILIDAD
2026-04-09;07;CENTRO;CORTES;112;2;ACTUACION DE SAMUR / SUMMA
2026-04-09;07;LATINA;LOS CARMENES;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;07;MONCLOA - ARAVACA;ARAVACA;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;07;USERA;MOSCARDO;092;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;07;SALAMANCA;GUINDALERA;112;1;VIOLENCIA DE GENERO Y FAMILIAR
2026-04-09;07;SALAMANCA;GUINDALERA;092;2;INFORMACION AL CIUDADANO
2026-04-09;07;HORTALEZA;APOSTOL SANTIAGO;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;07;PUENTE DE VALLECAS;NUMANCIA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;07;SALAMANCA;GUINDALERA;092;1;INFRACCIONES AL TRAFICO Y SEGURIDAD VIAL
2026-04-09;07;CENTRO;EMBAJADORES;092;1;NORMAS DE CONVIVENCIA
2026-04-09;07;CIUDAD LINEAL;QUINTANA;112;1;NORMAS DE CONVIVENCIA
2026-04-09;07;MONCLOA - ARAVACA;ARGÜELLES;092;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;07;USERA;ZOFIO;112;1;RESOLUCION CONFLICTOS PRIVADOS
2026-04-09;07;CENTRO;SOL;112;1;SUCESOS: COLABORACIONES CON OTROS SERVICIOS
2026-04-09;08;SAN BLAS - CANILLEJAS;CANILLEJAS;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;08;VILLAVERDE;ANGELES;112;1;ACTUACION DE SAMUR / SUMMA
2026-04-09;08;CHAMARTIN;NUEVA ESPAÑA;RADIO;1;ALTERACIONES DE TRAFICO Y MOVILIDAD
